ZipCode,Personal Property Coverage,Deductible,Liability,Average Rate,Highest Rate,Lowest Rate
82053,"$60,000","$1,000","$300,000",$225,$736,$100
82054,"$20,000",$500,"$100,000",$149,$434,$61
82054,"$20,000",$500,"$300,000",$167,$535,$67
82054,"$20,000","$1,000","$100,000",$137,$407,$57
82054,"$20,000","$1,000","$300,000",$152,$508,$64
82054,"$40,000",$500,"$100,000",$191,$545,$79
82054,"$40,000",$500,"$300,000",$209,$646,$85
82054,"$40,000","$1,000","$100,000",$171,$523,$76
82054,"$40,000","$1,000","$300,000",$189,$624,$82
82054,"$60,000",$500,"$100,000",$230,$650,$96
82054,"$60,000",$500,"$300,000",$248,$751,$102
82054,"$60,000","$1,000","$100,000",$207,$636,$94
82054,"$60,000","$1,000","$300,000",$225,$736,$100
82055,"$20,000",$500,"$100,000",$143,$434,$61
82055,"$20,000",$500,"$300,000",$161,$534,$67
82055,"$20,000","$1,000","$100,000",$135,$407,$57
82055,"$20,000","$1,000","$300,000",$150,$508,$63
82055,"$40,000",$500,"$100,000",$182,$545,$79
82055,"$40,000",$500,"$300,000",$200,$646,$85
82055,"$40,000","$1,000","$100,000",$163,$523,$76
82055,"$40,000","$1,000","$300,000",$182,$624,$82
82055,"$60,000",$500,"$100,000",$219,$650,$95
82055,"$60,000",$500,"$300,000",$237,$751,$102
82055,"$60,000","$1,000","$100,000",$198,$635,$94
82055,"$60,000","$1,000","$300,000",$216,$736,$100
82058,"$20,000",$500,"$100,000",$143,$434,$61
82058,"$20,000",$500,"$300,000",$161,$534,$67
82058,"$20,000","$1,000","$100,000",$135,$407,$57
82058,"$20,000","$1,000","$300,000",$150,$508,$63
82058,"$40,000",$500,"$100,000",$182,$545,$79
82058,"$40,000",$500,"$300,000",$200,$646,$85
82058,"$40,000","$1,000","$100,000",$163,$523,$76
82058,"$40,000","$1,000","$300,000",$182,$624,$82
82058,"$60,000",$500,"$100,000",$219,$650,$95
82058,"$60,000",$500,"$300,000",$237,$751,$102
82058,"$60,000","$1,000","$100,000",$198,$635,$94
82058,"$60,000","$1,000","$300,000",$216,$736,$100
82059,"$20,000",$500,"$100,000",$149,$434,$61
82059,"$20,000",$500,"$300,000",$167,$535,$67
82059,"$20,000","$1,000","$100,000",$137,$407,$57
82059,"$20,000","$1,000","$300,000",$152,$508,$64
82059,"$40,000",$500,"$100,000",$191,$545,$79
82059,"$40,000",$500,"$300,000",$209,$646,$85
82059,"$40,000","$1,000","$100,000",$171,$523,$76
82059,"$40,000","$1,000","$300,000",$189,$624,$82
82059,"$60,000",$500,"$100,000",$230,$650,$96
82059,"$60,000",$500,"$300,000",$248,$751,$102
82059,"$60,000","$1,000","$100,000",$207,$636,$94
82059,"$60,000","$1,000","$300,000",$225,$736,$100
82060,"$20,000",$500,"$100,000",$149,$434,$61
82060,"$20,000",$500,"$300,000",$167,$535,$67
82060,"$20,000","$1,000","$100,000",$137,$407,$57
82060,"$20,000","$1,000","$300,000",$152,$508,$64
82060,"$40,000",$500,"$100,000",$191,$545,$79
82060,"$40,000",$500,"$300,000",$209,$646,$85
82060,"$40,000","$1,000","$100,000",$171,$523,$76
82060,"$40,000","$1,000","$300,000",$189,$624,$82
82060,"$60,000",$500,"$100,000",$230,$650,$96
82060,"$60,000",$500,"$300,000",$248,$751,$102
82060,"$60,000","$1,000","$100,000",$207,$636,$94
82060,"$60,000","$1,000","$300,000",$225,$736,$100
82061,"$20,000",$500,"$100,000",$149,$434,$61
82061,"$20,000",$500,"$300,000",$167,$535,$67
82061,"$20,000","$1,000","$100,000",$137,$407,$57
82061,"$20,000","$1,000","$300,000",$152,$508,$64
82061,"$40,000",$500,"$100,000",$191,$545,$79
82061,"$40,000",$500,"$300,000",$209,$646,$85
82061,"$40,000","$1,000","$100,000",$171,$523,$76
82061,"$40,000","$1,000","$300,000",$189,$624,$82
82061,"$60,000",$500,"$100,000",$230,$650,$96
82061,"$60,000",$500,"$300,000",$248,$751,$102
82061,"$60,000","$1,000","$100,000",$207,$636,$94
82061,"$60,000","$1,000","$300,000",$225,$736,$100
82063,"$20,000",$500,"$100,000",$143,$434,$61
82063,"$20,000",$500,"$300,000",$161,$534,$67
82063,"$20,000","$1,000","$100,000",$135,$407,$57
82063,"$20,000","$1,000","$300,000",$150,$508,$63
82063,"$40,000",$500,"$100,000",$182,$545,$79
82063,"$40,000",$500,"$300,000",$200,$646,$85
82063,"$40,000","$1,000","$100,000",$163,$523,$76
82063,"$40,000","$1,000","$300,000",$182,$624,$82
82063,"$60,000",$500,"$100,000",$219,$650,$95
82063,"$60,000",$500,"$300,000",$237,$751,$102
82063,"$60,000","$1,000","$100,000",$198,$635,$94
82063,"$60,000","$1,000","$300,000",$216,$736,$100
82070,"$20,000",$500,"$100,000",$143,$434,$61
82070,"$20,000",$500,"$300,000",$161,$534,$67
82070,"$20,000","$1,000","$100,000",$135,$407,$57
82070,"$20,000","$1,000","$300,000",$150,$508,$63
82070,"$40,000",$500,"$100,000",$182,$545,$79
82070,"$40,000",$500,"$300,000",$200,$646,$85
82070,"$40,000","$1,000","$100,000",$163,$523,$76
82070,"$40,000","$1,000","$300,000",$182,$624,$82
82070,"$60,000",$500,"$100,000",$219,$650,$95
82070,"$60,000",$500,"$300,000",$237,$751,$102
82070,"$60,000","$1,000","$100,000",$198,$635,$94
82070,"$60,000","$1,000","$300,000",$216,$736,$100
82071,"$20,000",$500,"$100,000",$143,$434,$61
82071,"$20,000",$500,"$300,000",$161,$534,$67
82071,"$20,000","$1,000","$100,000",$135,$407,$57
82071,"$20,000","$1,000","$300,000",$150,$508,$63
82071,"$40,000",$500,"$100,000",$182,$545,$79
82071,"$40,000",$500,"$300,000",$200,$646,$85
82071,"$40,000","$1,000","$100,000",$163,$523,$76
82071,"$40,000","$1,000","$300,000",$182,$624,$82
82071,"$60,000",$500,"$100,000",$219,$650,$95
82071,"$60,000",$500,"$300,000",$237,$751,$102
82071,"$60,000","$1,000","$100,000",$198,$635,$94
82071,"$60,000","$1,000","$300,000",$216,$736,$100
82072,"$20,000",$500,"$100,000",$143,$434,$61
82072,"$20,000",$500,"$300,000",$161,$534,$67
82072,"$20,000","$1,000","$100,000",$135,$407,$57
82072,"$20,000","$1,000","$300,000",$150,$508,$63
82072,"$40,000",$500,"$100,000",$182,$545,$79
82072,"$40,000",$500,"$300,000",$200,$646,$85
