ZipCode,Personal Property Coverage,Deductible,Liability,Average Rate,Highest Rate,Lowest Rate
71639,"$40,000",$500,"$300,000",$500,"$2,129",$98
71639,"$40,000","$1,000","$100,000",$444,"$2,034",$83
71639,"$40,000","$1,000","$300,000",$462,"$2,054",$91
71639,"$60,000",$500,"$100,000",$617,"$2,920",$108
71639,"$60,000",$500,"$300,000",$636,"$2,940",$116
71639,"$60,000","$1,000","$100,000",$572,"$2,845",$103
71639,"$60,000","$1,000","$300,000",$591,"$2,865",$110
71640,"$20,000",$500,"$100,000",$348,"$1,283",$69
71640,"$20,000",$500,"$300,000",$366,"$1,303",$77
71640,"$20,000","$1,000","$100,000",$319,"$1,208",$63
71640,"$20,000","$1,000","$300,000",$337,"$1,228",$71
71640,"$40,000",$500,"$100,000",$484,"$2,109",$90
71640,"$40,000",$500,"$300,000",$502,"$2,129",$98
71640,"$40,000","$1,000","$100,000",$446,"$2,034",$83
71640,"$40,000","$1,000","$300,000",$465,"$2,054",$91
71640,"$60,000",$500,"$100,000",$620,"$2,920",$108
71640,"$60,000",$500,"$300,000",$639,"$2,940",$116
71640,"$60,000","$1,000","$100,000",$575,"$2,845",$103
71640,"$60,000","$1,000","$300,000",$593,"$2,865",$110
71642,"$20,000",$500,"$100,000",$345,"$1,283",$69
71642,"$20,000",$500,"$300,000",$363,"$1,303",$77
71642,"$20,000","$1,000","$100,000",$317,"$1,208",$63
71642,"$20,000","$1,000","$300,000",$335,"$1,228",$71
71642,"$40,000",$500,"$100,000",$481,"$2,109",$90
71642,"$40,000",$500,"$300,000",$499,"$2,129",$98
71642,"$40,000","$1,000","$100,000",$443,"$2,034",$83
71642,"$40,000","$1,000","$300,000",$461,"$2,054",$91
71642,"$60,000",$500,"$100,000",$616,"$2,920",$108
71642,"$60,000",$500,"$300,000",$634,"$2,940",$116
71642,"$60,000","$1,000","$100,000",$571,"$2,845",$103
71642,"$60,000","$1,000","$300,000",$589,"$2,865",$110
71643,"$20,000",$500,"$100,000",$338,"$1,252",$69
71643,"$20,000",$500,"$300,000",$356,"$1,262",$77
71643,"$20,000","$1,000","$100,000",$310,"$1,120",$63
71643,"$20,000","$1,000","$300,000",$328,"$1,130",$71
71643,"$40,000",$500,"$100,000",$467,"$1,825",$90
71643,"$40,000",$500,"$300,000",$486,"$1,845",$98
71643,"$40,000","$1,000","$100,000",$431,"$1,750",$83
71643,"$40,000","$1,000","$300,000",$449,"$1,770",$91
71643,"$60,000",$500,"$100,000",$597,"$2,525",$108
71643,"$60,000",$500,"$300,000",$616,"$2,545",$116
71643,"$60,000","$1,000","$100,000",$553,"$2,450",$103
71643,"$60,000","$1,000","$300,000",$572,"$2,470",$110
71644,"$20,000",$500,"$100,000",$338,"$1,252",$69
71644,"$20,000",$500,"$300,000",$356,"$1,262",$77
71644,"$20,000","$1,000","$100,000",$310,"$1,120",$63
71644,"$20,000","$1,000","$300,000",$328,"$1,130",$71
71644,"$40,000",$500,"$100,000",$467,"$1,825",$90
71644,"$40,000",$500,"$300,000",$486,"$1,845",$98
71644,"$40,000","$1,000","$100,000",$431,"$1,750",$83
71644,"$40,000","$1,000","$300,000",$449,"$1,770",$91
71644,"$60,000",$500,"$100,000",$597,"$2,525",$108
71644,"$60,000",$500,"$300,000",$616,"$2,545",$116
71644,"$60,000","$1,000","$100,000",$553,"$2,450",$103
71644,"$60,000","$1,000","$300,000",$572,"$2,470",$110
71646,"$20,000",$500,"$100,000",$346,"$1,283",$69
71646,"$20,000",$500,"$300,000",$364,"$1,303",$77
71646,"$20,000","$1,000","$100,000",$318,"$1,208",$63
71646,"$20,000","$1,000","$300,000",$335,"$1,228",$71
71646,"$40,000",$500,"$100,000",$482,"$2,109",$90
71646,"$40,000",$500,"$300,000",$500,"$2,129",$98
71646,"$40,000","$1,000","$100,000",$444,"$2,034",$83
71646,"$40,000","$1,000","$300,000",$462,"$2,054",$91
71646,"$60,000",$500,"$100,000",$617,"$2,920",$108
71646,"$60,000",$500,"$300,000",$636,"$2,940",$116
71646,"$60,000","$1,000","$100,000",$572,"$2,845",$103
71646,"$60,000","$1,000","$300,000",$590,"$2,865",$110
71647,"$20,000",$500,"$100,000",$336,"$1,252",$69
71647,"$20,000",$500,"$300,000",$354,"$1,262",$77
71647,"$20,000","$1,000","$100,000",$308,"$1,120",$63
71647,"$20,000","$1,000","$300,000",$326,"$1,130",$71
71647,"$40,000",$500,"$100,000",$465,"$1,825",$90
71647,"$40,000",$500,"$300,000",$483,"$1,845",$98
71647,"$40,000","$1,000","$100,000",$428,"$1,750",$83
71647,"$40,000","$1,000","$300,000",$446,"$1,770",$91
71647,"$60,000",$500,"$100,000",$593,"$2,525",$108
71647,"$60,000",$500,"$300,000",$612,"$2,545",$116
71647,"$60,000","$1,000","$100,000",$549,"$2,450",$103
71647,"$60,000","$1,000","$300,000",$568,"$2,470",$110
71651,"$20,000",$500,"$100,000",$336,"$1,252",$69
71651,"$20,000",$500,"$300,000",$354,"$1,262",$77
71651,"$20,000","$1,000","$100,000",$308,"$1,120",$63
71651,"$20,000","$1,000","$300,000",$326,"$1,130",$71
71651,"$40,000",$500,"$100,000",$465,"$1,825",$90
71651,"$40,000",$500,"$300,000",$483,"$1,845",$98
71651,"$40,000","$1,000","$100,000",$428,"$1,750",$83
71651,"$40,000","$1,000","$300,000",$446,"$1,770",$91
71651,"$60,000",$500,"$100,000",$593,"$2,525",$108
71651,"$60,000",$500,"$300,000",$612,"$2,545",$116
71651,"$60,000","$1,000","$100,000",$549,"$2,450",$103
71651,"$60,000","$1,000","$300,000",$568,"$2,470",$110
71652,"$20,000",$500,"$100,000",$338,"$1,252",$69
71652,"$20,000",$500,"$300,000",$356,"$1,262",$77
71652,"$20,000","$1,000","$100,000",$310,"$1,120",$63
71652,"$20,000","$1,000","$300,000",$328,"$1,130",$71
71652,"$40,000",$500,"$100,000",$467,"$1,825",$90
71652,"$40,000",$500,"$300,000",$486,"$1,845",$98
71652,"$40,000","$1,000","$100,000",$431,"$1,750",$83
71652,"$40,000","$1,000","$300,000",$449,"$1,770",$91
71652,"$60,000",$500,"$100,000",$597,"$2,525",$108
71652,"$60,000",$500,"$300,000",$616,"$2,545",$116
71652,"$60,000","$1,000","$100,000",$553,"$2,450",$103
71652,"$60,000","$1,000","$300,000",$572,"$2,470",$110
71653,"$20,000",$500,"$100,000",$348,"$1,283",$69
71653,"$20,000",$500,"$300,000",$366,"$1,303",$77
71653,"$20,000","$1,000","$100,000",$319,"$1,208",$63
71653,"$20,000","$1,000","$300,000",$337,"$1,228",$71
71653,"$40,000",$500,"$100,000",$484,"$2,109",$90
71653,"$40,000",$500,"$300,000",$502,"$2,129",$98
71653,"$40,000","$1,000","$100,000",$446,"$2,034",$83
71653,"$40,000","$1,000","$300,000",$465,"$2,054",$91
71653,"$60,000",$500,"$100,000",$620,"$2,920",$108
71653,"$60,000",$500,"$300,000",$639,"$2,940",$116
71653,"$60,000","$1,000","$100,000",$575,"$2,845",$103
71653,"$60,000","$1,000","$300,000",$593,"$2,865",$110
71654,"$20,000",$500,"$100,000",$346,"$1,283",$69
71654,"$20,000",$500,"$300,000",$364,"$1,303",$77
71654,"$20,000","$1,000","$100,000",$317,"$1,208",$63
71654,"$20,000","$1,000","$300,000",$335,"$1,228",$71
71654,"$40,000",$500,"$100,000",$482,"$2,109",$90
71654,"$40,000",$500,"$300,000",$500,"$2,129",$98
71654,"$40,000","$1,000","$100,000",$444,"$2,034",$83
71654,"$40,000","$1,000","$300,000",$462,"$2,054",$91
71654,"$60,000",$500,"$100,000",$617,"$2,920",$108
71654,"$60,000",$500,"$300,000",$636,"$2,940",$116
71654,"$60,000","$1,000","$100,000",$572,"$2,845",$103
71654,"$60,000","$1,000","$300,000",$591,"$2,865",$110
71655,"$20,000",$500,"$100,000",$336,"$1,252",$69
71655,"$20,000",$500,"$300,000",$354,"$1,262",$77
71655,"$20,000","$1,000","$100,000",$308,"$1,120",$63
71655,"$20,000","$1,000","$300,000",$326,"$1,130",$71
71655,"$40,000",$500,"$100,000",$465,"$1,825",$90
71655,"$40,000",$500,"$300,000",$483,"$1,845",$98
71655,"$40,000","$1,000","$100,000",$428,"$1,750",$83
71655,"$40,000","$1,000","$300,000",$446,"$1,770",$91
71655,"$60,000",$500,"$100,000",$593,"$2,525",$108
71655,"$60,000",$500,"$300,000",$612,"$2,545",$116
71655,"$60,000","$1,000","$100,000",$549,"$2,450",$103
71655,"$60,000","$1,000","$300,000",$568,"$2,470",$110
71656,"$20,000",$500,"$100,000",$336,"$1,252",$69
71656,"$20,000",$500,"$300,000",$354,"$1,262",$77
71656,"$20,000","$1,000","$100,000",$308,"$1,120",$63
71656,"$20,000","$1,000","$300,000",$326,"$1,130",$71
71656,"$40,000",$500,"$100,000",$465,"$1,825",$90
71656,"$40,000",$500,"$300,000",$483,"$1,845",$98
71656,"$40,000","$1,000","$100,000",$428,"$1,750",$83
71656,"$40,000","$1,000","$300,000",$446,"$1,770",$91
71656,"$60,000",$500,"$100,000",$593,"$2,525",$108
71656,"$60,000",$500,"$300,000",$612,"$2,545",$116
71656,"$60,000","$1,000","$100,000",$549,"$2,450",$103
71656,"$60,000","$1,000","$300,000",$568,"$2,470",$110
71657,"$20,000",$500,"$100,000",$336,"$1,252",$69
71657,"$20,000",$500,"$300,000",$354,"$1,262",$77
71657,"$20,000","$1,000","$100,000",$308,"$1,120",$63
71657,"$20,000","$1,000","$300,000",$326,"$1,130",$71
71657,"$40,000",$500,"$100,000",$465,"$1,825",$90
71657,"$40,000",$500,"$300,000",$483,"$1,845",$98
71657,"$40,000","$1,000","$100,000",$428,"$1,750",$83
71657,"$40,000","$1,000","$300,000",$446,"$1,770",$91
71657,"$60,000",$500,"$100,000",$593,"$2,525",$108
71657,"$60,000",$500,"$300,000",$612,"$2,545",$116
71657,"$60,000","$1,000","$100,000",$549,"$2,450",$103
71657,"$60,000","$1,000","$300,000",$568,"$2,470",$110
71658,"$20,000",$500,"$100,000",$346,"$1,283",$69
71658,"$20,000",$500,"$300,000",$364,"$1,303",$77
71658,"$20,000","$1,000","$100,000",$318,"$1,208",$63
71658,"$20,000","$1,000","$300,000",$335,"$1,228",$71
71658,"$40,000",$500,"$100,000",$482,"$2,109",$90
71658,"$40,000",$500,"$300,000",$500,"$2,129",$98
71658,"$40,000","$1,000","$100,000",$444,"$2,034",$83
71658,"$40,000","$1,000","$300,000",$462,"$2,054",$91
71658,"$60,000",$500,"$100,000",$617,"$2,920",$108
71658,"$60,000",$500,"$300,000",$636,"$2,940",$116
71658,"$60,000","$1,000","$100,000",$572,"$2,845",$103
71658,"$60,000","$1,000","$300,000",$590,"$2,865",$110
71659,"$20,000",$500,"$100,000",$346,"$1,253",$69
71659,"$20,000",$500,"$300,000",$364,"$1,263",$77
71659,"$20,000","$1,000","$100,000",$318,"$1,159",$63
71659,"$20,000","$1,000","$300,000",$336,"$1,179",$71
71659,"$40,000",$500,"$100,000",$482,"$2,028",$90
71659,"$40,000",$500,"$300,000",$501,"$2,048",$98
71659,"$40,000","$1,000","$100,000",$445,"$1,953",$83
71659,"$40,000","$1,000","$300,000",$463,"$1,973",$91
71659,"$60,000",$500,"$100,000",$618,"$2,807",$108
71659,"$60,000",$500,"$300,000",$637,"$2,827",$116
71659,"$60,000","$1,000","$100,000",$573,"$2,732",$103
71659,"$60,000","$1,000","$300,000",$591,"$2,752",$110
71660,"$20,000",$500,"$100,000",$337,"$1,252",$69
71660,"$20,000",$500,"$300,000",$355,"$1,262",$77
71660,"$20,000","$1,000","$100,000",$310,"$1,120",$63
71660,"$20,000","$1,000","$300,000",$328,"$1,130",$71
71660,"$40,000",$500,"$100,000",$467,"$1,825",$90
71660,"$40,000",$500,"$300,000",$485,"$1,845",$98
71660,"$40,000","$1,000","$100,000",$430,"$1,750",$83
71660,"$40,000","$1,000","$300,000",$449,"$1,770",$91
71660,"$60,000",$500,"$100,000",$596,"$2,525",$108
71660,"$60,000",$500,"$300,000",$615,"$2,545",$116
71660,"$60,000","$1,000","$100,000",$552,"$2,450",$103
71660,"$60,000","$1,000","$300,000",$571,"$2,470",$110
71661,"$20,000",$500,"$100,000",$346,"$1,283",$69
71661,"$20,000",$500,"$300,000",$364,"$1,303",$77
