ZipCode,Personal Property Coverage,Deductible,Liability,Average Rate,Highest Rate,Lowest Rate
66031,"$20,000","$1,000","$300,000",$272,"$1,607",$93
66031,"$40,000",$500,"$100,000",$439,"$2,987",$132
66031,"$40,000",$500,"$300,000",$452,"$2,997",$136
66031,"$40,000","$1,000","$100,000",$387,"$2,559",$122
66031,"$40,000","$1,000","$300,000",$400,"$2,569",$126
66031,"$60,000",$500,"$100,000",$592,"$4,130",$151
66031,"$60,000",$500,"$300,000",$607,"$4,140",$156
66031,"$60,000","$1,000","$100,000",$523,"$3,535",$141
66031,"$60,000","$1,000","$300,000",$538,"$3,545",$146
66032,"$20,000",$500,"$100,000",$298,"$1,864",$99
66032,"$20,000",$500,"$300,000",$310,"$1,874",$115
66032,"$20,000","$1,000","$100,000",$264,"$1,597",$90
66032,"$20,000","$1,000","$300,000",$276,"$1,607",$107
66032,"$40,000",$500,"$100,000",$447,"$2,987",$131
66032,"$40,000",$500,"$300,000",$461,"$2,997",$135
66032,"$40,000","$1,000","$100,000",$394,"$2,559",$122
66032,"$40,000","$1,000","$300,000",$407,"$2,569",$126
66032,"$60,000",$500,"$100,000",$606,"$4,130",$150
66032,"$60,000",$500,"$300,000",$621,"$4,140",$155
66032,"$60,000","$1,000","$100,000",$534,"$3,535",$140
66032,"$60,000","$1,000","$300,000",$549,"$3,545",$145
66033,"$20,000",$500,"$100,000",$299,"$1,864",$99
66033,"$20,000",$500,"$300,000",$311,"$1,874",$115
66033,"$20,000","$1,000","$100,000",$265,"$1,597",$90
66033,"$20,000","$1,000","$300,000",$276,"$1,607",$107
66033,"$40,000",$500,"$100,000",$448,"$2,987",$130
66033,"$40,000",$500,"$300,000",$462,"$2,997",$134
66033,"$40,000","$1,000","$100,000",$395,"$2,559",$121
66033,"$40,000","$1,000","$300,000",$408,"$2,569",$125
66033,"$60,000",$500,"$100,000",$608,"$4,130",$149
66033,"$60,000",$500,"$300,000",$623,"$4,140",$154
66033,"$60,000","$1,000","$100,000",$536,"$3,535",$139
66033,"$60,000","$1,000","$300,000",$550,"$3,545",$144
66035,"$20,000",$500,"$100,000",$300,"$1,864",$99
66035,"$20,000",$500,"$300,000",$311,"$1,874",$115
66035,"$20,000","$1,000","$100,000",$265,"$1,597",$90
66035,"$20,000","$1,000","$300,000",$276,"$1,607",$107
66035,"$40,000",$500,"$100,000",$449,"$2,987",$130
66035,"$40,000",$500,"$300,000",$462,"$2,997",$135
66035,"$40,000","$1,000","$100,000",$395,"$2,559",$121
66035,"$40,000","$1,000","$300,000",$408,"$2,569",$125
