ZipCode,Personal Property Coverage,Deductible,Liability,Average Rate,Highest Rate,Lowest Rate
19718,"$40,000","$1,000","$100,000",$360,"$1,671",$125
19718,"$40,000","$1,000","$300,000",$371,"$1,671",$133
19718,"$60,000",$500,"$100,000",$553,"$2,268",$156
19718,"$60,000",$500,"$300,000",$566,"$2,268",$164
19718,"$60,000","$1,000","$100,000",$466,"$1,785",$149
19718,"$60,000","$1,000","$300,000",$479,"$1,785",$157
19720,"$20,000",$500,"$100,000",$293,"$1,410",$115
19720,"$20,000",$500,"$300,000",$303,"$1,410",$115
19720,"$20,000","$1,000","$100,000",$248,"$1,111",$115
19720,"$20,000","$1,000","$300,000",$257,"$1,111",$115
19720,"$40,000",$500,"$100,000",$431,"$2,123",$131
19720,"$40,000",$500,"$300,000",$443,"$2,123",$139
19720,"$40,000","$1,000","$100,000",$363,"$1,671",$125
19720,"$40,000","$1,000","$300,000",$374,"$1,671",$133
19720,"$60,000",$500,"$100,000",$558,"$2,268",$156
19720,"$60,000",$500,"$300,000",$571,"$2,268",$164
19720,"$60,000","$1,000","$100,000",$471,"$1,785",$149
19720,"$60,000","$1,000","$300,000",$483,"$1,785",$157
19721,"$20,000",$500,"$100,000",$483,"$1,785",$157
19721,"$20,000",$500,"$300,000",$483,"$1,785",$157
19721,"$20,000","$1,000","$100,000",$483,"$1,785",$157
19721,"$20,000","$1,000","$300,000",$483,"$1,785",$157
19721,"$40,000",$500,"$100,000",$483,"$1,785",$157
19721,"$40,000",$500,"$300,000",$483,"$1,785",$157
19721,"$40,000","$1,000","$100,000",$483,"$1,785",$157
19721,"$40,000","$1,000","$300,000",$483,"$1,785",$157
19721,"$60,000",$500,"$100,000",$483,"$1,785",$157
19721,"$60,000",$500,"$300,000",$483,"$1,785",$157
19721,"$60,000","$1,000","$100,000",$483,"$1,785",$157
19721,"$60,000","$1,000","$300,000",$483,"$1,785",$157
19725,"$20,000",$500,"$100,000",$291,"$1,410",$115
19725,"$20,000",$500,"$300,000",$301,"$1,410",$115
19725,"$20,000","$1,000","$100,000",$246,"$1,111",$115
19725,"$20,000","$1,000","$300,000",$255,"$1,111",$115
19725,"$40,000",$500,"$100,000",$428,"$2,123",$131
19725,"$40,000",$500,"$300,000",$439,"$2,123",$139
19725,"$40,000","$1,000","$100,000",$360,"$1,671",$125
19725,"$40,000","$1,000","$300,000",$371,"$1,671",$133
19725,"$60,000",$500,"$100,000",$553,"$2,268",$156
19725,"$60,000",$500,"$300,000",$566,"$2,268",$164
19725,"$60,000","$1,000","$100,000",$466,"$1,785",$149
19725,"$60,000","$1,000","$300,000",$479,"$1,785",$157
19726,"$20,000",$500,"$100,000",$479,"$1,785",$157
19726,"$20,000",$500,"$300,000",$479,"$1,785",$157
19726,"$20,000","$1,000","$100,000",$479,"$1,785",$157
19726,"$20,000","$1,000","$300,000",$479,"$1,785",$157
19726,"$40,000",$500,"$100,000",$479,"$1,785",$157
19726,"$40,000",$500,"$300,000",$479,"$1,785",$157
19726,"$40,000","$1,000","$100,000",$479,"$1,785",$157
19726,"$40,000","$1,000","$300,000",$479,"$1,785",$157
19726,"$60,000",$500,"$100,000",$479,"$1,785",$157
19726,"$60,000",$500,"$300,000",$479,"$1,785",$157
19726,"$60,000","$1,000","$100,000",$479,"$1,785",$157
19726,"$60,000","$1,000","$300,000",$479,"$1,785",$157
19730,"$20,000",$500,"$100,000",$291,"$1,410",$115
19730,"$20,000",$500,"$300,000",$300,"$1,410",$115
19730,"$20,000","$1,000","$100,000",$246,"$1,111",$115
19730,"$20,000","$1,000","$300,000",$255,"$1,111",$115
19730,"$40,000",$500,"$100,000",$427,"$2,123",$131
19730,"$40,000",$500,"$300,000",$439,"$2,123",$139
19730,"$40,000","$1,000","$100,000",$360,"$1,671",$125
19730,"$40,000","$1,000","$300,000",$371,"$1,671",$133
19730,"$60,000",$500,"$100,000",$553,"$2,268",$156
19730,"$60,000",$500,"$300,000",$565,"$2,268",$164
19730,"$60,000","$1,000","$100,000",$466,"$1,785",$149
19730,"$60,000","$1,000","$300,000",$478,"$1,785",$157
19731,"$20,000",$500,"$100,000",$291,"$1,410",$115
19731,"$20,000",$500,"$300,000",$300,"$1,410",$115
19731,"$20,000","$1,000","$100,000",$246,"$1,111",$115
19731,"$20,000","$1,000","$300,000",$255,"$1,111",$115
19731,"$40,000",$500,"$100,000",$427,"$2,123",$131
19731,"$40,000",$500,"$300,000",$439,"$2,123",$139
19731,"$40,000","$1,000","$100,000",$360,"$1,671",$125
19731,"$40,000","$1,000","$300,000",$371,"$1,671",$133
19731,"$60,000",$500,"$100,000",$553,"$2,268",$156
19731,"$60,000",$500,"$300,000",$565,"$2,268",$164
19731,"$60,000","$1,000","$100,000",$466,"$1,785",$149
19731,"$60,000","$1,000","$300,000",$478,"$1,785",$157
19732,"$20,000",$500,"$100,000",$291,"$1,410",$115
19732,"$20,000",$500,"$300,000",$300,"$1,410",$115
19732,"$20,000","$1,000","$100,000",$246,"$1,111",$115
19732,"$20,000","$1,000","$300,000",$255,"$1,111",$115
19732,"$40,000",$500,"$100,000",$428,"$2,123",$131
19732,"$40,000",$500,"$300,000",$439,"$2,123",$139
19732,"$40,000","$1,000","$100,000",$360,"$1,671",$125
19732,"$40,000","$1,000","$300,000",$371,"$1,671",$133
19732,"$60,000",$500,"$100,000",$553,"$2,268",$156
19732,"$60,000",$500,"$300,000",$566,"$2,268",$164
19732,"$60,000","$1,000","$100,000",$466,"$1,785",$149
19732,"$60,000","$1,000","$300,000",$479,"$1,785",$157
19733,"$20,000",$500,"$100,000",$293,"$1,410",$115
19733,"$20,000",$500,"$300,000",$303,"$1,410",$115
19733,"$20,000","$1,000","$100,000",$248,"$1,111",$115
19733,"$20,000","$1,000","$300,000",$257,"$1,111",$115
19733,"$40,000",$500,"$100,000",$431,"$2,123",$131
19733,"$40,000",$500,"$300,000",$443,"$2,123",$139
19733,"$40,000","$1,000","$100,000",$363,"$1,671",$125
19733,"$40,000","$1,000","$300,000",$374,"$1,671",$133
19733,"$60,000",$500,"$100,000",$558,"$2,268",$156
19733,"$60,000",$500,"$300,000",$571,"$2,268",$164
19733,"$60,000","$1,000","$100,000",$471,"$1,785",$149
19733,"$60,000","$1,000","$300,000",$483,"$1,785",$157
19734,"$20,000",$500,"$100,000",$291,"$1,410",$115
19734,"$20,000",$500,"$300,000",$300,"$1,410",$115
19734,"$20,000","$1,000","$100,000",$246,"$1,111",$115
19734,"$20,000","$1,000","$300,000",$255,"$1,111",$115
19734,"$40,000",$500,"$100,000",$428,"$2,123",$131
19734,"$40,000",$500,"$300,000",$439,"$2,123",$139
19734,"$40,000","$1,000","$100,000",$360,"$1,671",$125
19734,"$40,000","$1,000","$300,000",$371,"$1,671",$133
19734,"$60,000",$500,"$100,000",$553,"$2,268",$156
19734,"$60,000",$500,"$300,000",$566,"$2,268",$164
19734,"$60,000","$1,000","$100,000",$466,"$1,785",$149
19734,"$60,000","$1,000","$300,000",$479,"$1,785",$157
19735,"$20,000",$500,"$100,000",$291,"$1,410",$115
19735,"$20,000",$500,"$300,000",$300,"$1,410",$115
19735,"$20,000","$1,000","$100,000",$246,"$1,111",$115
19735,"$20,000","$1,000","$300,000",$255,"$1,111",$115
19735,"$40,000",$500,"$100,000",$428,"$2,123",$131
19735,"$40,000",$500,"$300,000",$439,"$2,123",$139
19735,"$40,000","$1,000","$100,000",$360,"$1,671",$125
19735,"$40,000","$1,000","$300,000",$371,"$1,671",$133
19735,"$60,000",$500,"$100,000",$553,"$2,268",$156
19735,"$60,000",$500,"$300,000",$566,"$2,268",$164
19735,"$60,000","$1,000","$100,000",$466,"$1,785",$149
19735,"$60,000","$1,000","$300,000",$479,"$1,785",$157
19736,"$20,000",$500,"$100,000",$291,"$1,410",$115
19736,"$20,000",$500,"$300,000",$300,"$1,410",$115
19736,"$20,000","$1,000","$100,000",$246,"$1,111",$115
19736,"$20,000","$1,000","$300,000",$255,"$1,111",$115
19736,"$40,000",$500,"$100,000",$428,"$2,123",$131
19736,"$40,000",$500,"$300,000",$439,"$2,123",$139
19736,"$40,000","$1,000","$100,000",$360,"$1,671",$125
19736,"$40,000","$1,000","$300,000",$371,"$1,671",$133
19736,"$60,000",$500,"$100,000",$553,"$2,268",$156
19736,"$60,000",$500,"$300,000",$566,"$2,268",$164
19736,"$60,000","$1,000","$100,000",$466,"$1,785",$149
19736,"$60,000","$1,000","$300,000",$479,"$1,785",$157
19801,"$20,000",$500,"$100,000",$293,"$1,410",$115
19801,"$20,000",$500,"$300,000",$303,"$1,410",$115
19801,"$20,000","$1,000","$100,000",$248,"$1,111",$115
19801,"$20,000","$1,000","$300,000",$257,"$1,111",$115
19801,"$40,000",$500,"$100,000",$432,"$2,123",$131
19801,"$40,000",$500,"$300,000",$444,"$2,123",$139
19801,"$40,000","$1,000","$100,000",$363,"$1,671",$125
19801,"$40,000","$1,000","$300,000",$375,"$1,671",$133
19801,"$60,000",$500,"$100,000",$559,"$2,268",$156
19801,"$60,000",$500,"$300,000",$572,"$2,268",$164
19801,"$60,000","$1,000","$100,000",$471,"$1,785",$149
19801,"$60,000","$1,000","$300,000",$484,"$1,785",$157
19802,"$20,000",$500,"$100,000",$293,"$1,410",$115
19802,"$20,000",$500,"$300,000",$303,"$1,410",$115
19802,"$20,000","$1,000","$100,000",$248,"$1,111",$115
19802,"$20,000","$1,000","$300,000",$257,"$1,111",$115
19802,"$40,000",$500,"$100,000",$431,"$2,123",$131
19802,"$40,000",$500,"$300,000",$442,"$2,123",$139
19802,"$40,000","$1,000","$100,000",$363,"$1,671",$125
19802,"$40,000","$1,000","$300,000",$374,"$1,671",$133
19802,"$60,000",$500,"$100,000",$558,"$2,268",$156
19802,"$60,000",$500,"$300,000",$571,"$2,268",$164
19802,"$60,000","$1,000","$100,000",$470,"$1,785",$149
19802,"$60,000","$1,000","$300,000",$483,"$1,785",$157
19803,"$20,000",$500,"$100,000",$291,"$1,410",$115
19803,"$20,000",$500,"$300,000",$300,"$1,410",$115
19803,"$20,000","$1,000","$100,000",$246,"$1,111",$115
19803,"$20,000","$1,000","$300,000",$255,"$1,111",$115
19803,"$40,000",$500,"$100,000",$427,"$2,123",$131
19803,"$40,000",$500,"$300,000",$439,"$2,123",$139
19803,"$40,000","$1,000","$100,000",$360,"$1,671",$125
19803,"$40,000","$1,000","$300,000",$371,"$1,671",$133
19803,"$60,000",$500,"$100,000",$553,"$2,268",$156
19803,"$60,000",$500,"$300,000",$565,"$2,268",$164
19803,"$60,000","$1,000","$100,000",$466,"$1,785",$149
19803,"$60,000","$1,000","$300,000",$478,"$1,785",$157
19804,"$20,000",$500,"$100,000",$293,"$1,410",$115
19804,"$20,000",$500,"$300,000",$303,"$1,410",$115
19804,"$20,000","$1,000","$100,000",$248,"$1,111",$115
19804,"$20,000","$1,000","$300,000",$257,"$1,111",$115
19804,"$40,000",$500,"$100,000",$431,"$2,123",$131
19804,"$40,000",$500,"$300,000",$443,"$2,123",$139
19804,"$40,000","$1,000","$100,000",$363,"$1,671",$125
19804,"$40,000","$1,000","$300,000",$374,"$1,671",$133
19804,"$60,000",$500,"$100,000",$558,"$2,268",$156
19804,"$60,000",$500,"$300,000",$571,"$2,268",$164
19804,"$60,000","$1,000","$100,000",$471,"$1,785",$149
19804,"$60,000","$1,000","$300,000",$483,"$1,785",$157
19805,"$20,000",$500,"$100,000",$293,"$1,410",$115
19805,"$20,000",$500,"$300,000",$303,"$1,410",$115
19805,"$20,000","$1,000","$100,000",$248,"$1,111",$115
19805,"$20,000","$1,000","$300,000",$257,"$1,111",$115
19805,"$40,000",$500,"$100,000",$431,"$2,123",$131
19805,"$40,000",$500,"$300,000",$443,"$2,123",$139
19805,"$40,000","$1,000","$100,000",$363,"$1,671",$125
19805,"$40,000","$1,000","$300,000",$374,"$1,671",$133
19805,"$60,000",$500,"$100,000",$558,"$2,268",$156
19805,"$60,000",$500,"$300,000",$571,"$2,268",$164
19805,"$60,000","$1,000","$100,000",$471,"$1,785",$149
19805,"$60,000","$1,000","$300,000",$483,"$1,785",$157
19806,"$20,000",$500,"$100,000",$291,"$1,410",$115
19806,"$20,000",$500,"$300,000",$301,"$1,410",$115
19806,"$20,000","$1,000","$100,000",$246,"$1,111",$115
19806,"$20,000","$1,000","$300,000",$256,"$1,111",$115
19806,"$40,000",$500,"$100,000",$429,"$2,123",$131
19806,"$40,000",$500,"$300,000",$441,"$2,123",$139
19806,"$40,000","$1,000","$100,000",$361,"$1,671",$125
19806,"$40,000","$1,000","$300,000",$372,"$1,671",$133
19806,"$60,000",$500,"$100,000",$555,"$2,268",$156
19806,"$60,000",$500,"$300,000",$568,"$2,268",$164
19806,"$60,000","$1,000","$100,000",$468,"$1,785",$149
19806,"$60,000","$1,000","$300,000",$480,"$1,785",$157
19807,"$20,000",$500,"$100,000",$291,"$1,410",$115
19807,"$20,000",$500,"$300,000",$300,"$1,410",$115
19807,"$20,000","$1,000","$100,000",$246,"$1,111",$115
19807,"$20,000","$1,000","$300,000",$255,"$1,111",$115
19807,"$40,000",$500,"$100,000",$428,"$2,123",$131
19807,"$40,000",$500,"$300,000",$439,"$2,123",$139
19807,"$40,000","$1,000","$100,000",$360,"$1,671",$125
19807,"$40,000","$1,000","$300,000",$371,"$1,671",$133
19807,"$60,000",$500,"$100,000",$553,"$2,268",$156
19807,"$60,000",$500,"$300,000",$566,"$2,268",$164
19807,"$60,000","$1,000","$100,000",$466,"$1,785",$149
19807,"$60,000","$1,000","$300,000",$479,"$1,785",$157
19808,"$20,000",$500,"$100,000",$293,"$1,410",$115
19808,"$20,000",$500,"$300,000",$303,"$1,410",$115
19808,"$20,000","$1,000","$100,000",$248,"$1,111",$115
